3900.0;72000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350;350
3900.0;72000.0;0.0;5.384615384615385;5.384615384615385;2.6923076923076925;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
3902.6923076923076;72000.0;0.0;0;0;2.3153846153846187;0.0;0.0;0.0;0.0;350;350
3905.007692307692;72000.0;0.0;5.384615384615385;5.384615384615385;4.630769230769237;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
3909.6384615384613;72000.0;0.0;0;0;4.253846153846164;0.0;0.0;0.0;0.0;350;350
3913.8923076923074;72000.0;0.0;5.384615384615385;5.384615384615385;6.569230769230782;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
3920.461538461538;72000.0;0.0;0;0;6.1923076923077085;0.0;0.0;0.0;0.0;350;350
3926.6538461538457;72000.0;0.0;5.384615384615385;5.384615384615385;8.507692307692327;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
3935.161538461538;72000.0;0.0;0;0;8.130769230769253;0.0;0.0;0.0;0.0;350;350
3943.292307692307;72000.0;0.0;5.384615384615385;5.384615384615385;10.446153846153873;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
3953.738461538461;72000.0;0.0;0;0;10.0692307692308;0.0;0.0;0.0;0.0;350;350
3963.8076923076915;72000.0;0.0;5.384615384615385;5.384615384615385;12.384615384615419;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
3976.1923076923067;72000.0;0.0;0;0;12.007692307692345;0.0;0.0;0.0;0.0;350;350
3988.199999999999;72000.0;0.0;5.384615384615385;5.384615384615385;14.323076923076965;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4002.5230769230757;72000.0;0.0;0;0;13.94615384615389;0.0;0.0;0.0;0.0;350;350
4016.4692307692294;72000.0;0.0;5.384615384615385;5.384615384615385;16.26153846153851;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4032.7307692307677;72000.0;0.0;0;0;15.884615384615437;0.0;0.0;0.0;0.0;350;350
4048.615384615383;72000.0;0.0;5.384615384615385;5.384615384615385;18.200000000000056;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4066.815384615383;72000.0;0.0;0;0;17.823076923076982;0.0;0.0;0.0;0.0;350;350
4084.63846153846;72000.0;0.0;5.384615384615385;5.384615384615385;20.138461538461602;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4104.776923076922;72000.0;0.0;0;0;19.761538461538528;0.0;0.0;0.0;0.0;350;350
4124.53846153846;72000.0;0.0;5.384615384615385;5.384615384615385;22.076923076923148;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4146.615384615383;72000.0;0.0;0;0;21.700000000000074;0.0;0.0;0.0;0.0;350;350
4168.315384615383;72000.0;0.0;5.384615384615385;5.384615384615385;24.015384615384693;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4192.330769230767;72000.0;0.0;0;0;23.63846153846162;0.0;0.0;0.0;0.0;350;350
4215.9692307692285;72000.0;0.0;5.384615384615385;5.384615384615385;25.95384615384624;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4241.923076923074;72000.0;0.0;0;0;25.576923076923165;0.0;0.0;0.0;0.0;350;350
4267.499999999997;72000.0;0.0;5.384615384615385;5.384615384615385;27.892307692307785;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4295.392307692305;72000.0;0.0;0;0;27.51538461538471;0.0;0.0;0.0;0.0;350;350
4322.907692307689;72000.0;0.0;5.384615384615385;5.384615384615385;29.83076923076933;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4352.738461538458;72000.0;0.0;0;0;29.453846153846257;0.0;0.0;0.0;0.0;350;350
4382.192307692304;72000.0;0.0;5.384615384615385;5.384615384615385;31.769230769230877;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4413.9615384615345;72000.0;0.0;0;0;31.392307692307803;0.0;0.0;0.0;0.0;350;350
4445.353846153842;72000.0;0.0;5.384615384615385;5.384615384615385;33.70769230769242;0.0;0.0;2400.9999999999814;2498.9999999999795;350;350
4479.061538461534;72000.0;0.0;0;0;33.33076923076934;0.0;0.0;0.0;0.0;350;350
